Start Time,Request Type,Latency (ms),Response Code
1701762006521,DISLIKE,39,200
1701762006522,DISLIKE,40,200
1701762006522,LIKE,37,200
1701762006524,LIKE,35,200
1701762006524,LIKE,38,200
1701762006524,LIKE,35,200
1701762006524,LIKE,38,200
1701762006524,DISLIKE,35,200
1701762006524,DISLIKE,35,200
1701762006524,DISLIKE,32,200
1701762006524,LIKE,35,200
1701762006525,LIKE,33,200
1701762006525,LIKE,30,200
1701762006527,LIKE,32,200
1701762006527,DISLIKE,35,200
1701762006527,DISLIKE,35,200
1701762006529,LIKE,34,200
1701762006529,LIKE,32,200
1701762006529,DISLIKE,34,200
1701762006529,DISLIKE,34,200
1701762006529,LIKE,32,200
1701762006529,LIKE,29,200
1701762006530,DISLIKE,30,200
1701762006530,LIKE,28,200
1701762006530,LIKE,26,200
1701762006533,LIKE,29,200
1701762006533,DISLIKE,29,200
1701762006533,DISLIKE,29,200
1701762006533,DISLIKE,26,200
1701762006534,DISLIKE,27,200
1701762006534,DISLIKE,30,200
1701762006534,DISLIKE,27,200
1701762006534,DISLIKE,29,200
1701762006534,DISLIKE,21,200
1701762006534,LIKE,27,200
1701762006536,LIKE,23,200
1701762006536,LIKE,23,200
1701762006539,DISLIKE,26,200
1701762006539,LIKE,32,200
1701762006539,LIKE,32,200
1701762006539,LIKE,26,200
1701762006539,DISLIKE,26,200
1701762006539,LIKE,26,200
1701762006540,LIKE,27,200
1701762006540,LIKE,27,200
1701762006541,DISLIKE,28,200
1701762006541,DISLIKE,28,200
1701762006541,LIKE,23,200
1701762006541,DISLIKE,25,200
1701762006541,DISLIKE,25,200
1701762006541,DISLIKE,25,200
1701762006541,LIKE,25,200
1701762006545,LIKE,27,200
1701762006545,LIKE,29,200
1701762006545,LIKE,29,200
1701762006545,DISLIKE,25,200
1701762006545,DISLIKE,29,200
1701762006550,DISLIKE,32,200
1701762006550,DISLIKE,28,200
1701762006550,LIKE,26,200
1701762006550,LIKE,103,200
1701762006550,DISLIKE,30,200
1701762006550,LIKE,28,200
1701762006550,LIKE,29,200
1701762006550,DISLIKE,30,200
1701762006550,DISLIKE,26,200
1701762006550,LIKE,26,200
1701762006550,DISLIKE,26,200
1701762006550,DISLIKE,25,200
1701762006550,DISLIKE,26,200
1701762006550,DISLIKE,26,200
1701762006550,LIKE,26,200
1701762006550,DISLIKE,103,200
1701762006550,DISLIKE,25,200
1701762006552,DISLIKE,25,200
1701762006552,LIKE,25,200
1701762006552,DISLIKE,32,200
1701762006552,LIKE,28,200
1701762006552,DISLIKE,28,200
1701762006552,LIKE,23,200
1701762006552,LIKE,25,200
1701762006555,LIKE,28,200
1701762006555,LIKE,28,200
1701762006555,DISLIKE,26,200
1701762006556,DISLIKE,27,200
1701762006556,LIKE,29,200
1701762006556,LIKE,27,200
1701762006559,LIKE,112,200
1701762006561,DISLIKE,32,200
1701762006561,LIKE,31,200
1701762006561,DISLIKE,31,200
1701762006561,DISLIKE,32,200
1701762006561,DISLIKE,31,200
1701762006561,LIKE,28,200
1701762006562,LIKE,32,200
1701762006562,DISLIKE,28,200
1701762006563,LIKE,29,200
1701762006563,LIKE,29,200
1701762006563,DISLIKE,30,200
1701762006565,DISLIKE,29,200
1701762006565,DISLIKE,29,200
1701762006565,LIKE,32,200
1701762006565,LIKE,31,200
1701762006565,LIKE,32,200
1701762006568,DISLIKE,29,200
1701762006568,DISLIKE,29,200
1701762006568,LIKE,29,200
1701762006571,DISLIKE,30,200
1701762006571,LIKE,32,200
1701762006571,DISLIKE,30,200
1701762006571,LIKE,32,200
1701762006571,DISLIKE,32,200
1701762006571,LIKE,26,200
1701762006571,LIKE,30,200
1701762006571,LIKE,26,200
1701762006571,LIKE,30,200
1701762006571,DISLIKE,32,200
1701762006571,DISLIKE,31,200
1701762006571,DISLIKE,26,200
1701762006573,DISLIKE,33,200
1701762006573,LIKE,32,200
1701762006573,LIKE,28,200
1701762006573,LIKE,28,200
1701762006579,DISLIKE,34,200
1701762006579,DISLIKE,34,200
1701762006579,LIKE,29,200
1701762006580,DISLIKE,30,200
1701762006580,DISLIKE,30,200
1701762006582,LIKE,32,200
1701762006582,DISLIKE,32,200
1701762006582,LIKE,32,200
1701762006582,LIKE,32,200
1701762006582,LIKE,32,200
1701762006586,LIKE,36,200
1701762006586,DISLIKE,36,200
1701762006588,DISLIKE,36,200
1701762006588,LIKE,38,200
1701762006588,LIKE,36,200
1701762006588,DISLIKE,38,200
1701762006588,LIKE,36,200
1701762006590,LIKE,35,200
1701762006590,LIKE,35,200
1701762006590,DISLIKE,38,200
1701762006591,DISLIKE,36,200
1701762006591,LIKE,39,200
1701762006591,DISLIKE,39,200
1701762006591,DISLIKE,36,200
1701762006593,DISLIKE,37,200
1701762006593,DISLIKE,41,200
1701762006596,DISLIKE,35,200
1701762006596,LIKE,40,200
1701762006596,DISLIKE,35,200
1701762006596,LIKE,35,200
1701762006596,DISLIKE,40,200
1701762006596,LIKE,35,200
1701762006596,LIKE,33,200
1701762006596,DISLIKE,33,200
1701762006597,DISLIKE,35,200
1701762006597,LIKE,34,200
1701762006598,DISLIKE,35,200
1701762006598,LIKE,35,200
1701762006600,LIKE,35,200
1701762006600,DISLIKE,35,200
1701762006600,DISLIKE,35,200
1701762006600,DISLIKE,32,200
1701762006600,LIKE,35,200
1701762006600,DISLIKE,35,200
1701762006600,DISLIKE,29,200
1701762006602,DISLIKE,31,200
1701762006604,LIKE,33,200
1701762006604,LIKE,33,200
1701762006604,LIKE,33,200
1701762006606,DISLIKE,35,200
1701762006606,LIKE,35,200
1701762006606,DISLIKE,35,200
1701762006606,DISLIKE,35,200
1701762006607,LIKE,36,200
1701762006607,LIKE,31,200
1701762006607,DISLIKE,34,200
1701762006607,DISLIKE,36,200
1701762006607,LIKE,31,200
1701762006608,DISLIKE,35,200
1701762006608,LIKE,35,200
1701762006611,LIKE,38,200
1701762006611,LIKE,31,200
1701762006611,LIKE,36,200
1701762006611,DISLIKE,38,200
1701762006611,DISLIKE,29,200
1701762006611,DISLIKE,29,200
1701762006611,DISLIKE,29,200
1701762006615,DISLIKE,33,200
1701762006615,LIKE,36,200
1701762006615,DISLIKE,36,200
1701762006620,LIKE,38,200
1701762006620,DISLIKE,34,200
1701762006620,DISLIKE,32,200
1701762006620,LIKE,37,200
1701762006620,LIKE,32,200
1701762006620,LIKE,34,200
1701762006620,LIKE,32,200
1701762006623,LIKE,35,200
1701762006623,DISLIKE,35,200
1701762006626,LIKE,35,200
1701762006626,DISLIKE,36,200
1701762006626,LIKE,35,200
1701762006626,LIKE,38,200
1701762006626,DISLIKE,35,200
1701762006626,DISLIKE,36,200
1701762006627,LIKE,36,200
1701762006628,LIKE,32,200
1701762006628,LIKE,32,200
1701762006630,DISLIKE,34,200
1701762006630,DISLIKE,34,200
1701762006630,LIKE,34,200
1701762006630,LIKE,34,200
1701762006635,LIKE,85,200
1701762006637,DISLIKE,37,200
1701762006637,DISLIKE,87,200
1701762006637,DISLIKE,41,200
1701762006637,LIKE,39,200
1701762006637,DISLIKE,39,200
1701762006637,DISLIKE,33,200
1701762006637,LIKE,37,200
1701762006637,DISLIKE,41,200
1701762006637,LIKE,41,200
1701762006640,DISLIKE,40,200
1701762006640,DISLIKE,36,200
1701762006640,DISLIKE,36,200
1701762006640,LIKE,38,200
1701762006640,DISLIKE,43,200
1701762006640,LIKE,40,200
1701762006641,LIKE,44,200
1701762006641,DISLIKE,30,200
1701762006643,LIKE,91,200
1701762006643,DISLIKE,32,200
1701762006643,DISLIKE,35,200
1701762006643,LIKE,37,200
1701762006644,LIKE,38,200
1701762006644,DISLIKE,56,200
1701762006645,DISLIKE,38,200
1701762006645,LIKE,34,200
1701762006645,LIKE,39,200
1701762006653,LIKE,98,200
1701762006653,DISLIKE,42,200
1701762006653,DISLIKE,46,200
1701762006653,LIKE,42,200
1701762006653,LIKE,42,200
1701762006653,DISLIKE,46,200
1701762006653,LIKE,42,200
1701762006653,LIKE,42,200
1701762006653,LIKE,95,200
1701762006653,DISLIKE,47,200
1701762006653,DISLIKE,33,200
1701762006653,LIKE,30,200
1701762006653,LIKE,33,200
1701762006653,DISLIKE,33,200
1701762006653,DISLIKE,38,200
1701762006653,DISLIKE,33,200
1701762006653,DISLIKE,33,200
1701762006653,DISLIKE,33,200
1701762006653,LIKE,33,200
1701762006655,DISLIKE,32,200
1701762006655,LIKE,32,200
1701762006655,LIKE,32,200
1701762006655,LIKE,32,200
1701762006657,DISLIKE,98,200
1701762006657,LIKE,31,200
1701762006657,DISLIKE,29,200
1701762006657,LIKE,31,200
1701762006657,DISLIKE,31,200
1701762006658,DISLIKE,32,200
1701762006660,LIKE,95,200
1701762006660,LIKE,34,200
1701762006660,LIKE,34,200
1701762006660,LIKE,95,200
1701762006660,DISLIKE,32,200
1701762006660,DISLIKE,34,200
1701762006660,LIKE,34,200
1701762006660,LIKE,34,200
1701762006660,DISLIKE,30,200
1701762006660,LIKE,30,200
1701762006660,DISLIKE,30,200
1701762006662,DISLIKE,186,200
1701762006666,LIKE,36,200
1701762006666,DISLIKE,31,200
1701762006666,DISLIKE,39,200
1701762006666,LIKE,31,200
1701762006666,LIKE,29,200
1701762006668,LIKE,31,200
1701762006668,DISLIKE,31,200
1701762006668,LIKE,31,200
1701762006668,LIKE,31,200
1701762006669,LIKE,32,200
1701762006669,DISLIKE,32,200
1701762006669,LIKE,32,200
1701762006671,LIKE,34,200
1701762006671,DISLIKE,34,200
1701762006671,LIKE,34,200
1701762006671,DISLIKE,31,200
1701762006671,DISLIKE,31,200
1701762006673,LIKE,33,200
1701762006673,LIKE,33,200
1701762006673,LIKE,32,200
1701762006673,LIKE,38,200
1701762006673,DISLIKE,32,200
1701762006673,LIKE,32,200
1701762006676,LIKE,35,200
1701762006676,DISLIKE,32,200
1701762006676,DISLIKE,33,200
1701762006676,LIKE,33,200
1701762006676,DISLIKE,31,200
1701762006676,LIKE,31,200
1701762006676,DISLIKE,31,200
1701762006679,DISLIKE,26,200
1701762006679,LIKE,26,200
1701762006679,DISLIKE,34,200
1701762006680,LIKE,27,200
1701762006680,LIKE,27,200
1701762006680,LIKE,27,200
1701762006681,DISLIKE,28,200
1701762006681,DISLIKE,28,200
1701762006681,LIKE,28,200
1701762006681,DISLIKE,38,200
1701762006681,DISLIKE,28,200
1701762006681,DISLIKE,28,200
1701762006681,DISLIKE,28,200
1701762006684,DISLIKE,31,200
1701762006684,LIKE,31,200
1701762006684,LIKE,31,200
1701762006684,DISLIKE,31,200
1701762006684,DISLIKE,31,200
1701762006684,DISLIKE,29,200
1701762006684,DISLIKE,29,200
1701762006684,LIKE,31,200
1701762006686,DISLIKE,31,200
1701762006686,LIKE,29,200
1701762006686,DISLIKE,29,200
1701762006686,LIKE,29,200
1701762006686,LIKE,107,200
1701762006689,LIKE,34,200
1701762006689,DISLIKE,32,200
1701762006689,LIKE,31,200
1701762006689,LIKE,36,200
1701762006689,LIKE,36,200
1701762006689,DISLIKE,29,200
1701762006689,DISLIKE,29,200
1701762006689,DISLIKE,29,200
1701762006689,DISLIKE,29,200
1701762006691,LIKE,30,200
1701762006691,DISLIKE,31,200
1701762006691,LIKE,31,200
1701762006691,DISLIKE,31,200
1701762006691,DISLIKE,31,200
1701762006694,LIKE,33,200
1701762006694,DISLIKE,28,200
1701762006694,DISLIKE,28,200
1701762006694,DISLIKE,28,200
1701762006694,LIKE,28,200
1701762006694,LIKE,28,200
1701762006695,DISLIKE,27,200
1701762006695,LIKE,27,200
1701762006695,DISLIKE,27,200
1701762006697,DISLIKE,28,200
1701762006697,DISLIKE,26,200
1701762006697,DISLIKE,29,200
1701762006697,DISLIKE,28,200
1701762006701,LIKE,28,200
1701762006701,LIKE,32,200
1701762006703,DISLIKE,32,200
1701762006703,LIKE,27,200
1701762006703,LIKE,27,200
1701762006703,LIKE,32,200
1701762006703,DISLIKE,30,200
1701762006703,LIKE,46,200
1701762006703,DISLIKE,30,200
1701762006703,DISLIKE,30,200
1701762006703,DISLIKE,30,200
1701762006703,DISLIKE,30,200
1701762006705,LIKE,29,200
1701762006705,DISLIKE,29,200
1701762006707,DISLIKE,31,200
1701762006707,LIKE,34,200
1701762006707,DISLIKE,31,200
1701762006707,LIKE,31,200
1701762006708,DISLIKE,29,200
1701762006708,DISLIKE,28,200
1701762006708,LIKE,29,200
1701762006708,LIKE,28,200
1701762006708,LIKE,48,200
1701762006710,DISLIKE,30,200
1701762006710,LIKE,30,200
1701762006711,DISLIKE,30,200
1701762006711,LIKE,30,200
1701762006711,DISLIKE,31,200
1701762006711,LIKE,30,200
1701762006711,LIKE,30,200
1701762006713,LIKE,32,200
1701762006713,LIKE,32,200
1701762006713,LIKE,32,200
1701762006713,DISLIKE,29,200
1701762006715,LIKE,31,200
1701762006715,DISLIKE,29,200
1701762006716,DISLIKE,32,200
1701762006716,LIKE,32,200
1701762006716,DISLIKE,32,200
1701762006716,LIKE,128,200
1701762006716,LIKE,32,200
1701762006716,LIKE,30,200
1701762006719,DISLIKE,30,200
1701762006719,DISLIKE,33,200
1701762006719,LIKE,30,200
1701762006719,LIKE,30,200
1701762006719,DISLIKE,30,200
1701762006719,LIKE,30,200
1701762006721,DISLIKE,32,200
1701762006721,DISLIKE,32,200
1701762006721,LIKE,32,200
1701762006721,LIKE,32,200
1701762006721,DISLIKE,30,200
1701762006721,LIKE,30,200
1701762006721,DISLIKE,30,200
1701762006723,LIKE,29,200
1701762006723,LIKE,32,200
1701762006723,LIKE,28,200
1701762006724,LIKE,30,200
1701762006724,DISLIKE,29,200
1701762006724,DISLIKE,30,200
1701762006724,DISLIKE,30,200
1701762006728,DISLIKE,34,200
1701762006728,LIKE,34,200
1701762006728,DISLIKE,42,200
1701762006728,LIKE,31,200
1701762006728,LIKE,31,200
1701762006733,LIKE,36,200
1701762006733,LIKE,32,200
1701762006733,DISLIKE,30,200
1701762006733,LIKE,36,200
1701762006733,LIKE,32,200
1701762006733,DISLIKE,32,200
1701762006735,DISLIKE,32,200
1701762006735,LIKE,32,200
1701762006735,LIKE,32,200
1701762006735,LIKE,32,200
1701762006738,LIKE,35,200
1701762006738,LIKE,35,200
1701762006738,DISLIKE,35,200
1701762006738,LIKE,35,200
1701762006738,DISLIKE,33,200
1701762006739,LIKE,32,200
1701762006739,DISLIKE,32,200
1701762006739,DISLIKE,32,200
1701762006740,LIKE,33,200
1701762006740,LIKE,33,200
1701762006740,DISLIKE,24,200
1701762006741,DISLIKE,26,200
1701762006741,LIKE,33,200
1701762006742,LIKE,32,200
1701762006742,LIKE,29,200
1701762006742,DISLIKE,39,200
1701762006745,LIKE,108,200
1701762006748,DISLIKE,40,200
1701762006748,DISLIKE,37,200
1701762006748,DISLIKE,35,200
1701762006749,LIKE,36,200
1701762006749,DISLIKE,38,200
1701762006749,DISLIKE,41,200
1701762006756,DISLIKE,46,200
1701762006756,LIKE,41,200
1701762006756,DISLIKE,45,200
1701762006756,LIKE,48,200
1701762006756,DISLIKE,43,200
1701762006756,LIKE,37,200
1701762006756,DISLIKE,43,200
1701762006756,DISLIKE,48,200
1701762006756,DISLIKE,33,200
1701762006756,DISLIKE,55,200
1701762006756,LIKE,112,200
1701762006756,LIKE,37,200
1701762006756,DISLIKE,37,200
1701762006756,DISLIKE,37,200
1701762006756,LIKE,35,200
1701762006756,DISLIKE,37,200
1701762006756,LIKE,35,200
1701762006758,DISLIKE,34,200
1701762006758,DISLIKE,35,200
1701762006758,DISLIKE,42,200
1701762006761,DISLIKE,40,200
1701762006761,LIKE,40,200
1701762006761,DISLIKE,38,200
1701762006761,LIKE,40,200
1701762006761,LIKE,40,200
1701762006761,DISLIKE,45,200
1701762006761,DISLIKE,40,200
1701762006762,DISLIKE,46,200
1701762006763,LIKE,39,200
1701762006763,LIKE,39,200
1701762006763,DISLIKE,30,200
1701762006763,LIKE,35,200
1701762006763,LIKE,103,200
1701762006764,LIKE,29,200
1701762006764,LIKE,29,200
1701762006764,DISLIKE,36,200
1701762006764,DISLIKE,36,200
1701762006767,DISLIKE,32,200
1701762006767,LIKE,64,200
1701762006767,DISLIKE,39,200
1701762006767,LIKE,57,200
1701762006767,LIKE,39,200
1701762006768,DISLIKE,35,200
1701762006768,LIKE,33,200
1701762006768,DISLIKE,35,200
1701762006769,DISLIKE,34,200
1701762006769,DISLIKE,34,200
1701762006769,LIKE,34,200
1701762006769,DISLIKE,36,200
1701762006769,DISLIKE,31,200
1701762006771,LIKE,33,200
1701762006772,LIKE,34,200
1701762006772,DISLIKE,34,200
1701762006776,DISLIKE,38,200
1701762006776,DISLIKE,37,200
1701762006776,LIKE,38,200
1701762006776,LIKE,36,200
1701762006776,DISLIKE,35,200
1701762006776,DISLIKE,36,200
1701762006776,LIKE,37,200
1701762006776,DISLIKE,36,200
1701762006776,LIKE,35,200
1701762006776,LIKE,37,200
1701762006776,LIKE,37,200
1701762006777,LIKE,36,200
1701762006777,DISLIKE,35,200
1701762006777,LIKE,35,200
1701762006778,DISLIKE,36,200
1701762006778,LIKE,36,200
1701762006785,DISLIKE,36,200
1701762006786,LIKE,37,200
1701762006787,LIKE,39,200
1701762006787,LIKE,38,200
1701762006787,LIKE,31,200
1701762006787,DISLIKE,31,200
1701762006787,DISLIKE,31,200
1701762006788,DISLIKE,32,200
1701762006790,DISLIKE,45,200
1701762006794,LIKE,37,200
1701762006794,LIKE,38,200
1701762006794,LIKE,38,200
1701762006794,LIKE,38,200
1701762006794,DISLIKE,38,200
1701762006795,DISLIKE,39,200
1701762006795,LIKE,37,200
1701762006795,DISLIKE,39,200
1701762006797,LIKE,39,200
1701762006797,DISLIKE,36,200
1701762006797,DISLIKE,34,200
1701762006797,LIKE,36,200
1701762006797,LIKE,36,200
1701762006798,LIKE,35,200
1701762006798,LIKE,35,200
1701762006798,LIKE,37,200
1701762006798,DISLIKE,35,200
1701762006801,DISLIKE,37,200
1701762006801,DISLIKE,40,200
1701762006801,DISLIKE,40,200
1701762006801,LIKE,40,200
1701762006801,LIKE,34,200
1701762006801,DISLIKE,37,200
1701762006801,LIKE,37,200
1701762006801,DISLIKE,38,200
1701762006809,DISLIKE,42,200
1701762006809,LIKE,40,200
1701762006809,DISLIKE,42,200
1701762006809,LIKE,41,200
1701762006809,LIKE,41,200
1701762006809,LIKE,40,200
1701762006809,LIKE,40,200
1701762006809,DISLIKE,40,200
1701762006809,LIKE,40,200
1701762006809,LIKE,40,200
1701762006809,DISLIKE,41,200
1701762006809,LIKE,40,200
1701762006812,LIKE,43,200
1701762006812,DISLIKE,41,200
1701762006812,DISLIKE,40,200
1701762006816,DISLIKE,40,200
1701762006816,LIKE,40,200
1701762006816,LIKE,40,200
1701762006816,DISLIKE,40,200
1701762006816,LIKE,40,200
1701762006816,LIKE,40,200
1701762006816,DISLIKE,40,200
1701762006816,LIKE,40,200
1701762006816,DISLIKE,40,200
1701762006819,DISLIKE,43,200
1701762006819,LIKE,41,200
1701762006819,LIKE,41,200
1701762006819,LIKE,38,200
1701762006820,DISLIKE,42,200
1701762006820,LIKE,43,200
1701762006820,LIKE,43,200
1701762006820,LIKE,42,200
1701762006820,LIKE,39,200
1701762006820,DISLIKE,43,200
1701762006820,LIKE,39,200
1701762006822,DISLIKE,45,200
1701762006822,LIKE,41,200
1701762006822,LIKE,40,200
1701762006823,DISLIKE,37,200
1701762006823,LIKE,38,200
1701762006823,LIKE,41,200
1701762006824,LIKE,39,200
1701762006825,DISLIKE,38,200
1701762006825,DISLIKE,62,200
1701762006825,LIKE,40,200
1701762006825,DISLIKE,58,200
1701762006825,DISLIKE,38,200
1701762006832,DISLIKE,45,200
1701762006832,LIKE,42,200
1701762006832,LIKE,44,200
1701762006832,DISLIKE,38,200
1701762006832,LIKE,37,200
1701762006832,DISLIKE,38,200
1701762006832,LIKE,37,200
1701762006832,DISLIKE,37,200
1701762006832,LIKE,83,200
1701762006832,DISLIKE,38,200
1701762006832,LIKE,37,200
1701762006832,LIKE,37,200
1701762006832,DISLIKE,38,200
1701762006832,LIKE,38,200
1701762006832,LIKE,35,200
1701762006832,LIKE,76,200
1701762006832,DISLIKE,35,200
1701762006832,DISLIKE,35,200
1701762006832,DISLIKE,34,200
1701762006832,DISLIKE,34,200
1701762006833,DISLIKE,36,200
1701762006833,DISLIKE,35,200
1701762006834,LIKE,33,200
1701762006834,LIKE,32,200
1701762006834,LIKE,32,200
1701762006837,DISLIKE,36,200
1701762006837,LIKE,36,200
1701762006837,LIKE,28,200
1701762006837,DISLIKE,36,200
1701762006837,DISLIKE,36,200
1701762006843,DISLIKE,34,200
1701762006843,DISLIKE,34,200
1701762006843,DISLIKE,34,200
1701762006843,LIKE,80,200
1701762006843,DISLIKE,87,200
1701762006848,DISLIKE,39,200
1701762006848,DISLIKE,39,200
1701762006848,DISLIKE,39,200
1701762006848,DISLIKE,39,200
1701762006848,LIKE,39,200
1701762006849,LIKE,40,200
1701762006849,LIKE,40,200
1701762006849,DISLIKE,40,200
1701762006857,LIKE,45,200
1701762006857,DISLIKE,41,200
1701762006857,DISLIKE,38,200
1701762006857,LIKE,45,200
1701762006857,LIKE,38,200
1701762006857,LIKE,41,200
1701762006857,DISLIKE,35,200
1701762006857,DISLIKE,37,200
1701762006857,DISLIKE,45,200
1701762006857,DISLIKE,32,200
1701762006857,DISLIKE,38,200
1701762006857,DISLIKE,38,200
1701762006857,DISLIKE,41,200
1701762006857,LIKE,37,200
1701762006857,DISLIKE,41,200
1701762006857,LIKE,37,200
1701762006860,DISLIKE,28,200
1701762006860,LIKE,35,200
1701762006860,DISLIKE,40,200
1701762006860,LIKE,37,200
1701762006860,DISLIKE,37,200
1701762006860,DISLIKE,40,200
1701762006860,DISLIKE,40,200
1701762006860,DISLIKE,44,200
1701762006860,DISLIKE,38,200
1701762006863,LIKE,38,200
1701762006863,LIKE,42,200
1701762006863,DISLIKE,39,200
1701762006863,LIKE,41,200
1701762006863,LIKE,38,200
1701762006863,LIKE,47,200
1701762006863,DISLIKE,47,200
1701762006867,DISLIKE,47,200
1701762006867,LIKE,45,200
1701762006867,DISLIKE,35,200
1701762006867,LIKE,35,200
1701762006867,LIKE,35,200
1701762006867,LIKE,35,200
1701762006867,LIKE,35,200
1701762006867,DISLIKE,44,200
1701762006870,DISLIKE,38,200
1701762006870,LIKE,38,200
1701762006870,DISLIKE,38,200
1701762006870,DISLIKE,38,200
1701762006870,DISLIKE,38,200
1701762006872,LIKE,83,200
1701762006872,DISLIKE,40,200
1701762006872,DISLIKE,40,200
1701762006872,LIKE,40,200
1701762006872,LIKE,82,200
1701762006872,DISLIKE,38,200
1701762006876,LIKE,39,200
1701762006876,LIKE,33,200
1701762006876,LIKE,33,200
1701762006876,DISLIKE,42,200
1701762006876,DISLIKE,39,200
1701762006876,LIKE,43,200
1701762006876,DISLIKE,39,200
1701762006876,DISLIKE,42,200
1701762006876,DISLIKE,28,200
1701762006876,DISLIKE,33,200
1701762006878,LIKE,30,200
1701762006878,DISLIKE,29,200
1701762006878,LIKE,30,200
1701762006878,LIKE,29,200
1701762006878,DISLIKE,29,200
1701762006882,DISLIKE,25,200
1701762006882,LIKE,25,200
1701762006882,LIKE,25,200
1701762006882,LIKE,25,200
1701762006882,LIKE,25,200
1701762006882,DISLIKE,106,200
1701762006882,DISLIKE,25,200
1701762006883,LIKE,26,200
1701762006883,DISLIKE,26,200
1701762006883,LIKE,26,200
1701762006884,LIKE,27,200
1701762006884,DISLIKE,27,200
1701762006884,DISLIKE,52,200
1701762006884,LIKE,27,200
1701762006885,DISLIKE,28,200
1701762006885,LIKE,28,200
1701762006886,LIKE,29,200
1701762006886,DISLIKE,29,200
1701762006886,LIKE,26,200
1701762006886,DISLIKE,54,200
1701762006887,LIKE,27,200
1701762006887,LIKE,27,200
1701762006887,LIKE,27,200
1701762006888,LIKE,28,200
1701762006888,LIKE,28,200
1701762006889,DISLIKE,29,200
1701762006889,LIKE,29,200
1701762006889,DISLIKE,26,200
1701762006892,DISLIKE,29,200
1701762006892,LIKE,29,200
1701762006892,DISLIKE,29,200
1701762006892,DISLIKE,29,200
1701762006893,DISLIKE,30,200
1701762006893,LIKE,30,200
1701762006893,LIKE,30,200
1701762006893,DISLIKE,26,200
1701762006893,DISLIKE,26,200
1701762006894,LIKE,27,200
